cyclomatic_complexity,max_nesting_depth,naming_entropy,avg_function_length,has_docstrings,num_magic_numbers,num_try_except,readable
8.048320266608348,3,0.24150523235791835,58.94625695529895,1,7,0,0
5.064118451946304,2,0.9000367160384339,23.50138122940328,1,3,0,1
5.425850015436713,1,0.9422916464605939,30.82396810746485,0,0,2,0
15.799142605611191,7,0.20743026838330067,91.8934161242131,1,4,0,0
5.644761604116974,1,0.6002764889226333,24.613602533733847,1,3,1,1
15.419159545440843,8,0.32661906993750583,31.95490068146354,0,7,1,0
7.727492222286186,2,0.8456059046932702,23.516587489833743,1,2,0,1
6.782488642320333,6,0.20475674204487554,56.69640925340306,0,8,1,0
3.902368866089166,3,0.8094957823492941,11.94072926778227,1,1,0,1
7.554269672704697,5,0.5952623556451827,44.19165922431378,1,8,1,0
7.978119762921631,2,0.887955766403653,34.797955892892396,1,2,2,1
4.515365072318698,2,0.5639684622558916,31.056710847483824,1,0,0,1
19.174893954859527,6,0.12687815697172364,88.25025375281894,0,13,0,0
1.4695353417189922,1,0.7176968230878678,20.49882775562826,1,0,0,1
6.249723292794244,1,0.6979807943738024,13.538011469140429,1,1,0,1
2.4693391516691,1,0.8346543045809396,20.51628283080588,0,1,0,1
7.286380026084997,3,0.9459465516282812,30.445444948398414,0,0,0,1
2.4359774833740504,3,0.653025731761394,25.555235398333416,0,3,2,0
2.334814044645666,2,0.7759385682105928,13.701320845339598,1,2,2,1
16.076044814247524,6,0.5210947905743483,48.70046096170191,0,13,1,0
11.11048621316047,4,0.3051871324746619,70.48936223137878,0,11,0,0
12.939630341485667,3,0.27472642196282293,77.19187504618309,0,7,1,0
13.944050810096712,5,0.6471645918366254,54.38757357945243,0,2,1,0
17.011886667212345,5,0.006820866740963888,44.51538692401944,0,11,2,0
15.313588553929955,6,0.5817924377533098,96.97703280927557,1,4,1,0
4.67073188529306,1,0.5374106025974865,10.15737673181313,0,3,2,1
14.939269658116604,8,0.5108514295357938,43.15490944240175,0,13,1,0
24.84316029646625,4,0.4016555139000937,58.37000773955665,0,9,0,0
4.917482319157525,1,0.9926519161436427,6.916393022927085,0,0,1,1
9.170210287146716,8,0.5680187210886619,20.389472612440258,1,13,2,0
2.273496913466898,1,0.5572157593061793,11.609572958659026,1,3,2,1
7.327327957709522,7,0.14734892384870038,28.036603974477472,0,2,2,0
7.622808234935429,3,0.5777857184346511,8.07101253749628,0,2,1,0
3.6131652139582706,3,0.6036364895338338,27.553123630489342,0,0,1,1
22.55948640890139,7,0.39674537195691295,52.55187451125023,0,11,2,0
22.361133802149006,5,0.015671625715633436,37.65592598282681,0,7,0,1
3.8611391976866747,2,0.5102604073646626,20.984811122041826,1,1,0,1
1.177704489622414,1,0.9133091727512443,30.820034653666553,1,1,1,1
2.0930681815633325,3,0.6827978505019834,25.847551393445226,0,0,1,1
6.0118056019317825,2,0.6768483432903669,5.316533673505695,1,0,2,1
13.059603575303228,5,0.4888836547033213,70.82119898872648,1,13,1,0
8.470490299730173,7,0.5886002446537857,23.324787861780685,0,6,1,0
18.899021778049235,3,0.54299214468476,36.54381408353153,1,14,2,0
2.6175235761164997,3,0.9491190319766176,6.056455205765705,1,1,2,1
5.703249205191099,1,0.888401666069944,27.38538915656817,1,3,1,1
17.81944154690664,8,0.12961753854304775,28.290938118463647,0,12,0,0
21.449611272687218,7,0.171906680833674,76.19242926929616,1,9,1,0
7.650493454836969,8,0.327305537982726,43.95661791474037,0,6,0,0
22.24028964545245,5,0.04427086607028965,41.50855303233374,0,3,0,0
5.569222754963123,3,0.9146571170628797,26.577032571324402,1,0,0,1
2.6672794673270857,1,0.85333776683885,13.14651365532457,1,3,2,1
1.6960897493154161,3,0.8086094029389503,14.486453676899902,1,1,2,1
2.7022053369961787,1,0.5779904318494666,30.349125609203043,0,1,2,1
8.496772545208252,4,0.009468650588331285,72.00905787353709,0,6,1,0
6.989875276744,2,0.8902780134436069,25.092633536547435,1,2,2,1
6.811539051968941,3,0.6518119690719202,17.07119152167403,0,3,2,1
3.7802847073291836,3,0.6558449142575207,13.940205715812663,1,2,1,1
5.676595955994523,1,0.501570453024061,23.76434181273984,0,2,1,1
2.4348900679107466,1,0.5871217008226898,9.645727222364638,0,2,0,0
3.052034111827093,3,0.9377028125609171,16.18999506700589,1,2,1,1
7.274350729647838,2,0.7208732458188536,11.271111121577668,1,1,1,1
24.262302231783476,3,0.53274620949277,29.26080369970597,1,14,2,0
15.99059071790034,7,0.5361549488666174,87.53487166592653,0,13,0,0
24.3164432230644,8,0.5120324223965405,31.144187096633146,0,6,0,0
1.1857254271167381,3,0.6409595214523646,18.50830431324772,0,0,1,1
11.236322661705191,4,0.5442041918441818,22.96906559698418,0,5,2,0
5.081290926787846,3,0.5953629937954473,18.284881111529725,1,1,2,1
3.9499718541474858,1,0.6735311842496975,30.418082298881714,1,2,2,1
7.113293685234878,4,0.40646447380775147,75.13451283420133,1,6,2,0
6.722104932169087,1,0.9958864404896247,33.56286954958772,1,3,1,1
3.392721461885132,1,0.8321008565358928,15.25597306394453,1,2,2,1
17.39175909795659,3,0.48249079981067083,85.09682166058464,0,2,0,0
18.004021847963067,3,0.15870504566549945,37.36825835759123,1,13,0,0
8.040497062572962,6,0.3887059262636873,63.36216557331038,0,13,1,0
6.226992542213363,8,0.2503166918349693,97.45670726903244,0,13,2,0
5.369042354943938,1,0.8825801644083832,5.2633163584378835,1,1,2,1
3.865881565338683,2,0.9702096036503735,16.463987264779632,1,3,2,1
4.864330265963861,3,0.5079115859984105,14.05428108988081,0,2,2,1
4.052885703947217,2,0.7613800707809348,6.121909712263919,0,2,1,1
3.061260316793424,1,0.7354336781115884,20.160957695177892,1,3,2,1
18.900704577171062,3,0.30838268085347775,97.19428812014607,0,9,1,0
6.345240559118325,2,0.779789427232671,24.03669403224574,0,0,2,1
1.980792230365168,1,0.8435195752912403,23.635589665822497,1,1,2,1
7.07927583128539,2,0.8290412923745951,8.622399076900404,1,3,0,1
4.4120183877465955,3,0.5585058624289732,34.308966383798676,1,3,1,1
11.065502951351911,6,0.646478292872919,60.21040924970028,0,12,0,0
7.020916220212934,8,0.13119719298644278,40.6222790563193,0,9,1,0
18.84322683388264,7,0.16776755395430448,76.10908482483532,0,11,2,0
1.1572851582408217,1,0.7080726838203033,29.391883916423602,1,1,2,1
2.8807415156946226,2,0.756925367288299,7.976887882839403,1,0,1,1
4.791439502626068,2,0.9516490071878553,17.859328376255952,1,2,0,1
21.279405390120377,8,0.5345204224469509,47.33396590547633,0,10,1,0
2.805213798032416,1,0.9089281528275148,11.454668648721666,1,3,1,1
1.975492518509769,3,0.7550741902281617,23.824036962982184,0,3,2,1
17.47791672583277,5,0.2932755744429704,77.09650069413658,1,3,0,0
15.540829278233034,8,0.21475445788265074,85.4516464902241,1,10,1,0
13.521667677807429,7,0.3829894993261061,73.38654797341547,1,12,0,0
2.2017550009381246,3,0.70138791661645,12.067646847340326,1,3,0,1
22.732084304809334,4,0.29351763129362385,81.24346957513622,0,14,1,0
1.1287347358322672,2,0.9661613791144388,16.973783013348985,0,2,0,1
7.400091645923493,2,0.8708013097258928,12.267714727543023,0,1,2,0
12.355187017545791,3,0.5177148530642275,85.53873696819362,0,4,2,1
5.035615328599775,1,0.5658267943966292,33.636615272525,1,1,2,1
2.918386544810442,2,0.9273517250465988,32.555648083115535,1,0,2,1
19.672287611228043,8,0.10794865401678391,37.04282558746114,0,14,0,0
5.559942718463049,3,0.9271303944986679,15.164390648145446,1,0,2,1
5.220625288572944,5,0.44897210482362104,26.703277803860928,1,13,1,0
13.32307996359523,8,0.47371104446677437,71.44487948320237,1,10,2,0
14.626883032706473,7,0.030532444213790866,81.00272302204277,0,5,1,0
1.958199410481651,3,0.801925491270139,24.211422399327233,1,0,1,1
7.300130492936736,2,0.7883070035648589,30.51512684985791,1,2,2,1
20.2057964624427,4,0.18583534695128157,22.507413508709337,0,6,2,0
7.742194114579981,4,0.4370533783191579,29.55591071714286,0,4,0,0
5.203618023035574,1,0.8928215517645637,24.607603101332597,0,3,1,1
9.30403744034475,3,0.036020327487458884,94.7536173474011,1,4,2,0
5.242415492877866,4,0.21524521795669738,36.522752317760514,0,3,0,0
7.400883621474718,2,0.9469926025234804,19.676817642497575,1,1,2,1
3.9313936742445117,3,0.6687401628374491,9.000334019491111,0,0,2,0
21.03074223765979,4,0.4244323992401606,61.67057427580089,0,7,2,0
4.632423936979863,3,0.7866115972247958,13.750803521647581,1,1,1,1
1.3287617674253853,3,0.6688246509996173,32.72928701157674,1,2,2,1
7.1947239735500705,8,0.6425509915797094,40.854012619247484,0,12,0,0
6.166235314984593,1,0.5126186729241321,13.677317084590046,1,3,2,1
14.087546691199218,7,0.6290717794715153,20.050201330276494,0,11,2,0
5.222064766264717,3,0.7600370305555753,24.91228215876161,1,2,0,1
2.7174437677692467,1,0.760976501739282,8.547151774164217,1,3,0,1
3.725069298293836,1,0.7944665374727821,33.61835637481328,1,2,1,1
8.000973293879685,7,0.3187655374705836,26.32608167813185,0,9,1,0
3.489709015254644,1,0.8117389152596481,22.316482190268506,1,0,1,1
19.747141547755994,4,0.03313367006458757,28.151340317724227,0,7,1,0
14.520362587375331,6,0.4013939247905025,21.273621381023887,0,8,0,0
12.517765702915387,3,0.13505922362509945,69.29463721700779,0,6,2,0
4.332352815393698,3,0.616027869850578,28.86980691984326,1,2,2,1
5.645698157538537,2,0.6326850558009878,7.324489213771576,1,1,2,1
20.700330876741138,3,0.2157912064312568,75.74038519483236,1,5,1,0
6.1280046804717525,3,0.5997526574648042,22.55890485002934,1,3,0,1
24.106693730078565,5,0.284083489197422,41.93312301378401,1,12,0,0
1.2182819454289926,1,0.6185423542586701,33.01933922433558,1,1,0,1
11.308137914960255,4,0.4208476614846049,81.05200461964489,0,6,2,0
5.165545514901784,2,0.9723328660855476,28.921830737233357,1,0,1,1
13.752062481107838,3,0.21119981636431684,50.80848983919363,0,6,0,0
4.474563730408654,3,0.96226123436595,27.50992327459868,1,3,1,1
21.817431588518453,4,0.6250502745800077,23.560723142093707,1,6,0,0
5.7685269792465,6,0.47465816733261423,43.13093747350088,0,10,1,0
23.03523984270847,4,0.31841580986653395,56.1028141742112,0,2,0,0
1.7461877719364027,1,0.8862581430397021,19.00634297369313,1,1,1,1
1.5259644721506613,2,0.8512441707942344,15.791595857308089,1,3,0,1
18.187078444115656,4,0.3979792477010171,88.25406498062404,0,12,0,0
4.468439213443389,3,0.8802121558412359,26.520882591091006,1,3,1,1
5.818816774994152,2,0.7564610823873829,18.306900364955084,1,3,1,1
4.043791370226224,2,0.8520416356606695,33.166309254268185,1,1,2,1
2.7248142326737477,2,0.9675860433632466,13.848374721270261,1,2,1,1
15.36816043890408,6,0.47551537771473706,48.91897198574497,0,7,0,0
8.003380016340833,5,0.24187813990710416,48.698161563687904,1,6,0,0
5.862875295980987,2,0.7378439090054794,25.673632714872745,1,0,1,1
2.905015960609739,1,0.8371998259069908,30.909231572514685,1,0,2,1
5.13161466808361,3,0.8814466677771821,34.904275420433265,0,1,1,1
5.833458012047686,6,0.6221780262875025,47.27732507699877,0,9,0,0
6.695840320916064,5,0.5785897347404941,84.43730264324694,0,13,0,0
7.421195028235699,2,0.6133705922034722,5.912476424239039,1,0,2,1
1.9577304164327298,3,0.8350162689037834,26.806307184193148,1,3,1,1
7.651661476745617,3,0.7341650929669068,31.22041013926147,1,3,0,1
4.12204041070569,3,0.8867763709324437,11.62137757833256,1,0,0,1
2.2959305018703375,2,0.5617004076027983,9.753441115697179,1,3,0,1
19.75016718918014,4,0.03846509671130218,78.08490608499795,0,14,1,0
12.065028170041284,8,0.4113216969299795,93.42181219955516,0,14,1,0
6.125574204866928,3,0.9264909976652957,14.34145819677753,1,1,2,1
6.645928035030148,2,0.9641917528181537,17.050906782793295,1,0,0,1
20.493070623623638,5,0.00720105918630129,62.2209652269158,0,8,0,0
18.227412221408287,4,0.4746127446519398,64.595277373088,1,6,2,0
6.944369560957235,1,0.8768670352140022,24.52499664684455,0,1,0,1
8.482186706681688,3,0.28213391445262187,81.85341533975671,0,4,2,0
6.967912994267946,8,0.08292061347139107,28.501272383391665,0,6,2,0
2.5484660927372156,1,0.7328412708811398,20.395696751294892,1,0,0,1
7.913676055976529,3,0.8866905238911249,26.461430515359655,1,3,1,1
7.608415377806293,1,0.9574829325389843,34.19782649091475,1,0,1,1
5.418899220618256,5,0.475071755159435,36.83677377412274,0,2,1,0
5.939026207609819,1,0.9611837423350514,5.286300592016799,1,2,1,1
24.35720069690061,4,0.38286305913759255,90.18477889544285,0,11,0,0
10.908895549548404,7,0.610132128640692,43.22895082933448,0,5,2,0
4.975616613868406,1,0.5999206356409698,29.616339432379615,1,0,2,1
7.408418083116293,3,0.5277625164045753,5.214262453047351,0,0,0,1
1.237621850100592,2,0.78423244925397,18.70191778657521,0,3,1,1
5.881941870727879,3,0.8257578416644462,14.876918460241836,0,2,2,0
3.0814430516078555,3,0.6053907246773441,6.574451302991827,1,1,0,1
17.300259360777332,4,0.14599158604867515,34.754815246741195,0,2,0,0
20.49267561275576,7,0.0449498190170258,59.801314149954685,0,11,1,0
17.878085070822614,5,0.5378741820631877,42.07590625257501,0,14,0,0
15.606042664983166,8,0.16545135289907978,78.48082793115864,0,14,2,1
7.034298556925194,2,0.6829429047784402,20.646529517329014,1,1,2,1
24.369775551887678,7,0.028154927615302767,73.12264264890541,0,13,0,0
3.233703312702789,2,0.8747130029904043,33.842436212709174,1,1,2,1
6.8024083190547415,3,0.7155562025485025,24.07732297129215,1,1,0,1
1.2590534430084483,3,0.5437743320138904,27.976052769875945,1,2,2,1
5.1738891493743715,3,0.6414005653352499,7.376394500251124,1,2,1,0
2.6100618610139215,2,0.7092911427657446,6.411751383800567,1,3,2,1
1.8439682004409517,1,0.646258212738126,5.583441511042436,1,2,1,1
21.23539576180275,7,0.08482796376433586,66.67409721152728,0,9,1,0
5.8740214311469785,2,0.6468879530871954,17.432251931554852,0,3,0,1
7.5619149273240005,3,0.20624856032331626,85.46404075515055,1,5,1,0
11.765350119889968,3,0.5927737297297616,74.66610901021839,0,7,2,0
1.4574943855925966,3,0.7986462101767346,13.707653161175882,1,0,2,1
9.492312236877039,6,0.4511113191687323,85.67353708904002,0,10,1,0
4.7764390466273605,2,0.5961549480168138,8.358037344043677,1,3,0,1
6.535062153872745,2,0.6478272708062427,23.285176730149495,1,2,1,1
3.231267520524489,1,0.8098079634724611,22.0529586299151,1,2,2,1
17.25879164989051,5,0.5902098080937332,41.40216241986739,0,14,2,0
23.86151675489415,3,0.15767587294798635,61.53655796827681,0,8,1,0
5.311042317276132,2,0.6752066250050988,12.526204151483316,1,1,1,1
2.6307163232754363,2,0.956465502387345,20.28969352411282,1,2,1,1
1.170805470895766,2,0.6698851211494219,32.265962189570104,1,3,2,1
7.090692117306509,2,0.7278095782186258,28.55569653268524,1,1,2,1
1.1488858759527099,2,0.8390569154771044,19.622189093024225,0,3,2,0
10.718135784783202,4,0.03958625651467066,45.722640707067264,0,13,0,0
21.318938779372345,8,0.020105072905817922,22.772056785121364,0,5,2,0
7.573473889590273,3,0.717822395228255,32.92995859137752,1,0,2,1
21.930286773805562,3,0.23507061164667895,93.17556482696457,0,5,0,0
23.37853067279109,4,0.08149397700201763,59.48349276715624,0,8,0,0
3.454982708161971,3,0.5711276198884077,31.713228440032573,1,2,0,1
6.370318022517888,3,0.6565816009148886,12.881628306839085,1,1,0,1
3.813516395264695,2,0.9247671077439507,19.167454968354754,0,2,0,1
4.359129342127362,2,0.5444948574281734,14.729866374109,1,0,0,1
19.569813543232264,5,0.07910194937233699,36.16647488692166,0,7,1,0
7.115739799304372,3,0.7705014494638313,29.709367842592727,0,3,1,1
7.8885842843950655,2,0.9924228719835471,26.270045339791388,1,2,1,1
8.548575389394138,7,0.40752948244366577,86.97295713560206,0,9,1,0
3.924367475171336,3,0.7264068571054584,29.617753679724444,1,3,2,1
3.9494990159394914,1,0.5992455373026746,16.76801124570641,1,2,0,1
6.1630761111222405,3,0.5824423882825692,18.426555653181858,1,0,2,1
2.6714400203781166,1,0.6199946819349788,26.900051632425843,1,3,0,1
1.7733187919197626,1,0.8550663202822686,15.732642898811427,1,2,0,1
7.634575469091239,3,0.10700333360372814,73.35725627897455,1,14,2,0
19.51959819970591,5,0.11776170305251306,36.05702743310338,0,14,1,0
3.074156843191931,1,0.7243894019973074,8.460884039171116,1,3,2,1
2.6352542573493696,1,0.9566163402107282,31.090439700309883,0,2,2,1
1.2946523274545332,1,0.5946967089424231,19.16679277268613,0,0,0,1
1.1251175431338967,3,0.5025132763049016,26.386471080342094,1,3,0,1
7.914056728152221,1,0.5300482051890851,16.7872800681468,0,3,0,1
3.994411936151036,3,0.952383170840059,12.761328422469035,1,2,1,1
3.690286530117772,1,0.8237582324216816,15.415765026866358,1,0,2,1
5.757530978851489,1,0.6365203096639034,28.825470359515506,1,0,2,1
2.5277772150554494,2,0.5885962505055955,23.756483750943147,1,1,1,1
7.649728287651577,3,0.6471333683185572,33.12919339873706,1,1,2,1
6.504415100908864,1,0.55739846362564,25.39114335730502,1,2,2,1
22.466458317216155,3,0.37633547026019437,79.23026375528158,1,8,0,0
17.72582707958496,7,0.009495848120773859,29.44048212954999,1,8,1,0
20.22243074086316,6,0.23424407003606096,80.52313337809926,0,14,0,0
7.613124156039872,2,0.932481302557601,28.646027896001183,1,1,1,1
14.231149488395797,3,0.25184334234965017,22.197645001038786,0,9,0,0
5.293879724474954,2,0.8585602842360968,21.02419088407092,1,0,2,1
2.1692376226445265,2,0.9280662495068717,25.650152346396943,1,3,1,1
19.529234302260097,5,0.1907976150981293,33.99071489558901,0,10,1,0
2.621701909684104,2,0.8787322227253589,11.3942635794181,1,2,0,1
6.983561991744319,5,0.21630756482451707,33.871685296489545,1,14,1,0
13.029886317225765,7,0.3623132268042217,77.98295799667088,1,3,2,0
5.254157564152014,3,0.553528589277093,12.101459175346093,1,1,2,1
9.080712692577977,5,0.4306691465302103,74.3977368071501,0,14,2,0
16.101698986045726,8,0.5250165829879617,36.22985407313877,0,10,0,0
2.235696224038558,3,0.9701104027856424,6.671205083457355,1,1,1,1
2.5434034634912273,1,0.8018984959645481,8.87671400308248,1,2,0,1
8.760494692308322,5,0.012314512193330475,73.25204005007677,0,3,2,0
6.457091314967273,3,0.9112473246451136,30.350367114673276,1,3,1,1
20.675835689707945,8,0.13545972285191554,93.85391908954118,0,4,2,0
16.084530282640333,4,0.08640322776018872,21.268147378550104,0,11,1,0
7.78371841098568,3,0.5584617677626957,8.112690306075692,1,2,1,1
7.18650119474398,2,0.8410765807808175,13.86266108941295,1,2,0,0
7.494265982366491,2,0.974949834123038,7.7167840280276145,1,2,1,1
7.964354758525047,2,0.5685447290393782,25.04009752229042,1,2,2,1
2.217266744536411,2,0.8669415654012707,8.999804490277254,1,3,1,1
3.773694132318611,3,0.8161190754339305,30.555377775166637,1,1,2,1
12.35881502604169,8,0.016001689496805083,71.96343668829284,0,7,0,0
5.872144326376546,1,0.6950601173441696,5.409850564118282,0,2,2,1
7.977761006648894,4,0.2705708074471398,56.79853357424807,0,8,1,0
6.710831874934325,3,0.5226245945094439,5.868329502301012,1,3,2,0
22.53301523656401,3,0.5926218199933042,49.5512931564091,0,10,2,0
24.926686752544946,5,0.026187814727452376,32.76319653507389,1,9,1,0
4.758820960253895,1,0.7907085527910103,15.07530461117948,1,3,2,1
5.150579543891922,2,0.5529266179389545,20.41599577139815,0,0,1,0
5.060603454864678,1,0.9365096970148581,28.899346070454143,1,2,0,1
1.640407861784284,2,0.7615715103485826,15.139446514095084,1,3,2,1
16.860886683735682,3,0.5224409034076458,46.5326275341614,0,4,0,0
12.830513963556587,3,0.05442120959947646,77.84457003682638,1,13,2,1
13.252436816972475,7,0.2508606821090028,60.62017214901314,0,10,2,0
7.221236559082841,1,0.9713295884833153,12.079898177277126,1,3,0,1
7.689560487608274,3,0.5413670198118354,9.306342678313037,1,3,2,1
7.0348933208581546,2,0.6269688859618481,10.562265511221629,1,1,2,1
12.109860208827147,3,0.09872601201880968,39.28514766853893,0,11,0,0
5.586693864473152,2,0.549368603441333,20.385886381309735,1,1,2,1
4.856001594263975,1,0.5378305519520554,30.34392743564438,0,2,1,1
1.6089073193798709,1,0.6807706993770193,7.388152309775169,1,1,2,1
3.859172491494891,1,0.5460839792362162,26.20868955480268,1,3,2,1
3.608819619086198,3,0.7925392211031015,24.630393789585728,1,3,2,1
6.297071889659367,3,0.4108124854745837,28.075330044511908,0,9,0,0
16.599675748562625,4,0.471972318574014,35.92090355321506,1,4,1,0
4.471130145551395,3,0.8917500404226284,18.503295760550888,1,0,1,1
16.213201888323418,7,0.09569759836683603,20.174731428579904,1,14,2,0
17.069753331929096,4,0.13427766054415755,71.09381088963242,0,14,0,0
18.529358744527244,7,0.20362320977739673,31.299495842124585,0,8,0,0
21.099779993615396,4,0.4134444732289467,93.65025093686207,1,3,1,0
6.958448398341381,2,0.9365544213821138,12.874550237017731,1,0,0,1
4.466025689097821,3,0.8947461492120261,22.4364643246815,1,2,2,1
4.3641060412865365,3,0.8740804131938428,26.545038426815413,1,1,2,1
6.541165582686624,8,0.5989837047398217,20.10144615323922,1,3,0,0
6.772766761476044,3,0.6231220804853,22.987917801321622,1,0,2,1
3.4346644553153514,1,0.7117739579959481,21.51053836516253,1,3,1,1
20.69793954222935,4,0.5167877114439853,41.01357882643876,0,12,2,0
4.960123747970537,3,0.5158892421786623,25.70369353046024,1,3,0,1
20.77229929344813,5,0.4973759919403548,94.1332443109496,1,12,1,0
7.150409904486106,1,0.6200353702437833,14.689690495306051,1,3,2,1
6.581982151248496,2,0.5721546003608016,31.670365703328784,0,3,1,1
7.9490505341256785,4,0.4170195683452464,83.11560991479413,1,11,0,0
11.56385507218623,4,0.016620369408327534,74.54283982307638,0,14,2,0
7.071059406718616,1,0.7617932426107265,13.003161908717718,0,2,2,1
5.958540837005243,1,0.6091299363468647,8.585926086412334,0,3,1,1
6.859093298545704,3,0.9947158828898157,11.909576740486328,1,3,2,1
5.882300231684986,1,0.7872183779361028,8.192352887085338,1,2,2,1
19.713262284783795,7,0.05356388171026633,28.386859776479305,0,2,2,0
24.966950227858995,6,0.3899791078696929,41.43542000854783,0,2,2,0
6.269016476903489,3,0.9488717832548627,27.418926726795704,1,2,0,1
17.85130399070383,7,0.35485029665085,65.25936208567211,0,11,2,0
7.166095314392499,1,0.5382199305197238,33.455609825417454,1,1,1,1
7.102904694216624,1,0.9479420905963298,26.334802625832985,1,2,0,1
1.204730981241914,3,0.8969646929299824,5.203896457583354,1,0,1,1
7.366723818467746,6,0.17790399749094113,52.51348328017102,0,13,1,0
1.9020890723141164,1,0.5258929443664084,20.42245762298556,1,0,1,1
3.345831979813993,1,0.7786552876571542,28.38095511005359,1,3,0,1
6.204557794041254,3,0.5780179056699885,20.674904266717654,1,0,0,1
2.1253192723381575,1,0.917295476297636,24.23074572906064,0,1,0,1
16.755387217243964,4,0.034952002580289195,96.47225379105458,0,3,2,0
6.8249392457041935,1,0.9564462223682877,17.153241637635702,1,3,1,1
4.552274136325853,2,0.7828440860705028,5.081244494613562,0,1,0,1
11.690225774838643,8,0.15832123181201074,60.254333364107566,0,13,1,0
5.523934170641295,8,0.19893065804870147,59.4624661870848,0,8,0,0
5.4838352778271044,7,0.04139509887663587,20.31679544097142,1,5,0,0
21.63394087351547,7,0.11513264372886513,60.09301851659923,0,10,0,0
10.461416199456249,7,0.0033407579306141966,50.70179663819274,0,10,1,0
2.8186250674491187,2,0.6378787022206407,34.59462204715189,1,1,2,1
10.974511471775461,4,0.05476599532168134,32.73272671950639,0,2,0,0
23.81358490230681,6,0.44372419327872936,48.3323357407596,1,8,0,0
6.458917766058005,2,0.8395995756005847,25.6156998940603,0,1,0,1
13.593136254778702,4,0.6133231936228651,51.2554829680759,0,8,2,0
6.327195317514196,1,0.710380600882963,17.52174872018301,1,2,1,1
21.838671335836175,7,0.18813658172933537,37.241028603821505,0,10,1,0
8.722028356925547,6,0.5090900455268412,37.685724225119344,0,3,1,0
3.3931051622708024,2,0.6559010684778843,25.314349000150077,0,2,1,1
5.4283532519376365,2,0.62488608122326,8.570639134794233,1,2,0,1
7.524196738570122,3,0.8270800771430492,7.067836344039459,0,2,2,1
1.7175680959347548,1,0.8096195160267908,19.506495523711074,1,0,0,1
7.560599410655158,3,0.6660548916540623,11.602701981418173,1,0,2,1
19.558786139475302,6,0.4062368364444229,20.844130945272042,0,4,1,0
14.929223047105996,6,0.4149278753232807,27.314101508936737,1,12,2,0
3.106744968627714,2,0.6119912729325405,7.68698072948932,1,2,0,1
5.957204620516971,1,0.6195712727172615,26.460923456866688,1,0,0,1
1.4714542102814019,1,0.7561501734435403,13.134267601417642,1,1,1,1
5.075193221233913,3,0.8867860508653602,27.809846642124132,1,2,0,1
17.204502989552825,7,0.0572989027888189,29.248448848920976,0,7,0,0
5.34640862437234,1,0.8466675768673533,5.2217570433287905,1,0,2,1
20.027501720580915,4,0.5333588905162172,22.977736365546335,0,3,0,0
